Customer_ID,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Defaulted
CST_000011,47.577873603482836,49.60784526368234,54.830512431752766,54.53802052034903,30.22330632042909,34.62174960084877,49.1503526720866,49.13785950912209,49.150476863060476,82.52731490654722,49.70890510693167,55.35565640180599,53.54001763493203,50.51391251305798,40.84730755359654,51.589692204932675,36.27174785462428,41.63181393259991,39.14636452170897,44.81874139386323,1
CST_000012,60.14658566673509,18.32734807408252,43.86260190374514,20.872841288103487,32.280681342105666,47.889505969673664,37.64280019095463,26.222552220706937,29.846962907400318,43.79597748934676,29.696333682828637,39.16458589581975,37.45571839903814,30.483996523941826,58.43944089325325,43.33919022318011,16.74857413342393,38.86454314769428,30.38213535231612,45.52433334796224,1
CST_000013,33.07479261567299,39.85263558533101,46.049872789804574,49.657551941701215,28.997035929442234,37.654987641590516,36.25054688839044,34.46670767426288,58.65454240281096,45.049817109609556,28.391160456649544,50.17861947054776,62.22156197012633,51.32465260551147,25.80630034045987,36.15765927133749,53.669111491866225,33.92330534381219,45.43819428146229,48.74634053429337,1
CST_000014,30.730695284219166,39.404746439382,7.587326599309272,29.756123586657104,37.4743184860684,27.522168180351507,56.32411303931636,25.698586220393672,35.599555133030165,41.30740577286091,54.41273289066116,25.641378488205604,51.63163752154959,40.10233061019587,30.18491348952049,44.62103474263271,41.9905969557347,33.99783122841205,40.69802084990019,36.1468640313824,1
CST_000015,51.13517345251248,56.62130674521047,65.86016816145352,37.62184501173151,71.33033374656267,30.479122004774982,48.482149049644164,55.883172064845766,52.809918677350325,43.77300480179406,47.918777496427246,45.06999065341167,44.106352430557884,58.496020970210246,53.57015485965047,43.070904047393455,58.995998754332504,53.072995208766095,58.1286211883896,56.29628841923612,0
CST_000016,35.710049890779274,38.39818959803031,51.472936051232615,50.10370265433465,43.79098406035852,45.17327383308782,56.77664895788425,38.0842861116417,49.470973811700375,41.97807347566106,41.8231879677278,54.9877685198719,52.2541634898803,52.135096360006386,57.05478807154329,44.21003841632759,50.81952971294964,40.89733243406544,47.24166352488442,42.698569456323156,1
CST_000017,50.96995964992718,55.95157025436914,41.81779316766527,70.9238727568546,39.93982618500298,37.85811387212268,61.581108735000676,57.91662693962936,56.24119817052155,56.2834550926428,49.87753227153085,41.02745628514168,50.75804558193726,43.22838288487888,59.75119733417751,48.52942618497861,41.745028032074885,46.78614158347007,54.12931454275624,44.36275447196025,0
CST_000018,41.77779604433569,52.436872114919126,52.44966571108723,44.9305682462887,45.289616943816775,52.32049937357636,35.51915658502676,35.92536225623445,42.81555778747564,47.86552848288153,53.10907565598005,64.75356216949552,58.576596232020194,48.40061470036573,49.80983792097311,39.97470635362191,49.8148686400761,47.11341361079862,53.227185603380896,41.727690564476774,0
CST_000019,55.193465142411725,65.32738913002578,48.91239851543143,54.01711722098941,56.90143991711113,45.987795281141636,52.24092481810417,50.12592400781795,50.97676098548832,42.26990216144534,50.245101742589426,54.979982912454496,64.51143607795042,59.59270826085207,71.53182457511556,42.326524371119504,58.723206367206785,51.83342005738352,71.89802933217672,41.91701714644849,0
CST_000020,41.602781578192236,44.00607354555978,28.76104275690193,44.74244978319239,42.40867338446302,51.50393786476208,53.41755975777159,68.76170839215887,59.5042383818605,44.23096344337597,41.01585328651642,54.919191715065054,36.797667929793576,68.31458765854353,61.79440120721287,45.30824347895295,32.868654709091224,63.538723741654124,48.85460154747382,62.378163119734616,0
CST_000021,22.05572341205633,32.00624977046227,38.05243699718183,38.46980593764742,33.49934528520756,44.228499323474985,27.323795706174053,36.576205149787064,39.20295631711899,43.14438834058749,45.1161487808889,26.75357908162131,22.658858292643778,50.77676821898509,41.323140119795916,30.51513463443446,53.51151975522524,39.156746342928585,49.792971840638266,38.67518481410109,1
CST_000022,70.60747924881987,67.55340842443204,47.51035851520926,59.71570950954356,56.45375949585147,63.68631557532349,40.35076539419896,56.86051459998439,60.58424486849588,32.41260513576886,38.16741487334225,29.607678222398995,47.305931655554424,57.17542255795962,65.02357052096028,50.74094780419775,66.28615545571292,36.198985417851084,32.96617560644845,49.44452301103381,0
CST_000023,53.840654489393074,49.67305251905907,29.325578999601234,49.10879960487212,36.95530499495147,56.69672548830039,53.66598246096848,40.60120213672645,44.861330826633065,39.40786478111048,49.37320902726828,59.551423205012384,40.14273953664456,55.040465155178445,44.69742381627559,42.07127167737656,48.929696400454425,39.64757677580626,44.46350694652818,38.021221074111516,0
CST_000024,69.6472513291639,50.35263551971729,43.00274492007414,52.13979910734222,48.8767195030917,47.79030400466777,56.14166700043425,57.57507710047305,44.69498852389472,44.2418175935532,47.24948302848356,26.98078835264415,34.84808937801448,63.66874267444525,66.44967713501283,47.50963960443622,55.765569630557664,53.112501545435364,80.78880808455239,61.195749114345766,0
CST_000025,48.72082408519233,40.44459559399574,33.93553679742428,52.03463635867223,42.436492547156966,35.77746290402326,43.534271157574736,39.18451996385605,66.87141635072564,58.816397569494505,49.92027358683383,64.79944138890026,50.77368307647618,41.38715798671736,65.23124077269657,55.38910043684659,39.62753845673544,48.09661321916392,41.24381746615243,36.172002690356635,0
CST_000026,59.26177547531641,69.0941664047013,36.01432426180859,55.62969236690571,43.49357430878173,45.12874616235304,44.07606075761131,41.36009230320184,50.48521627944827,41.69049883588962,52.704568257798385,49.49761890550863,47.6105195313359,40.92436337958402,44.23228669431667,57.55391225825756,55.009171876243805,40.22444755201449,50.99332305429226,57.51387123371789,0
CST_000027,33.305947188786284,55.43360192379935,43.37376241054153,55.70598668593159,42.367408434574834,31.95117899335481,33.72457562116837,50.48084946661382,52.59722501721482,40.956833748955916,56.38592458777374,33.3847993773104,49.33920201352684,37.889838002375434,43.48163892197841,50.47398671316414,41.39586634716048,46.154444557701744,60.0629280921444,44.23108130476851,0
CST_000028,58.35692112065142,38.702931453423815,55.298041779152825,64.41568620657901,25.283554998727105,42.03104744529523,55.7707212718054,47.96954613957007,53.71145873371309,43.960148132841795,50.865897874729,48.44322764607921,61.67782061659807,52.54420843301213,53.37602662075202,45.881230338775325,45.123937759275066,45.67441812180379,53.944521423782966,45.79015519179737,0
CST_000029,42.89774856896413,60.75400798645438,48.711247034316926,36.73976467832159,52.012139221639444,35.91924626978449,19.61875464822146,29.91913689082596,21.292080789741444,36.48486515958692,40.184183791895514,56.76437312275283,43.269273737641626,37.80899471191136,48.294055811834895,17.88864690992115,42.356145581085656,47.708651938869664,25.214137542201584,51.43754043206929,1
CST_000030,41.38496407494414,33.847120860991986,44.32781866106285,60.70692857804396,39.81866255058495,40.48220586300336,33.40639100459756,29.501556305352082,46.303358165442454,29.43916174091133,38.715662372193925,33.223425532348834,42.78979825746392,41.33662105286948,48.375399442578995,32.89983601145253,35.30125064706629,28.21236284217693,33.55706739923888,41.77300493044852,1
CST_000031,45.56988616645352,28.778346758223748,46.6960592010566,51.55637858804951,42.13434903223701,56.76795812558066,30.26210800896427,25.55345296688583,20.212797510957216,52.96044311489183,44.54365656354058,37.44415329089545,40.799686263198204,26.745109527016233,62.45751979616827,39.292211819752275,39.09394794604893,45.25766623898692,42.810092317367136,40.23884024279131,1
CST_000032,37.09525544554688,49.714683571359956,63.820244964750344,58.454200461549775,60.93186626639397,39.88784323568815,35.10395179741419,43.74213079900352,45.557249122886944,55.94191518470949,28.075353702851807,60.29550319460614,43.419921014210104,40.7311893005258,34.87895624739832,28.451433281342304,53.231705839619146,45.73317967188404,32.10039100258946,32.04921227936384,1
CST_000033,46.64215300709872,66.69021525289392,47.40408648636395,34.96857046881894,47.54256935914056,47.27276430252329,23.031133570584284,49.45705133482188,47.69065469791322,56.96206364813418,68.48956094945345,61.26565029547757,47.31111309445169,38.934740912583294,75.7335980324986,50.59218434014488,50.13929291912946,49.758749128899964,51.98084760767855,48.556395880760576,0
CST_000034,44.26337993119763,44.53141058759608,49.672467297840015,44.56575228866235,42.871542173228356,51.064302276918966,47.450227825791444,65.0399298858269,23.490301916069882,60.91506851922462,62.46085192497629,29.266097675918505,46.573124059196516,46.28559134004209,35.924883052821784,42.22183312409125,38.894241545341714,67.52270443423623,59.35678393147461,62.71555094994159,0
CST_000035,57.21672064043235,38.70948228782771,44.75479733720226,54.89374561227918,37.778721911080545,57.12998430172388,47.59674601841865,46.251791924504026,57.10959968203491,54.4426331148604,46.3903383418092,61.59329803364248,39.189366724001026,56.15935606944264,55.93101257968384,46.904535606860094,53.26133022242118,37.488864236146966,59.24027019206901,48.15097863557011,0
CST_000036,44.772769794809605,60.49009225836889,42.95656309457241,35.91538703636441,34.433708264760966,56.06009951345639,37.19570647503717,67.54794181984364,29.18070592116278,66.96456368290038,52.11017467202618,49.032868881296075,44.550809131910505,53.991361143520706,49.62365297575152,61.03301882016521,51.142276486620396,51.50301761461878,46.36387787786144,49.43054376278933,0
CST_000037,53.07801768892059,32.89831607343375,36.518145778942866,57.43264094022715,51.708654381279416,48.16016663647321,50.184339330653934,53.47581705361671,44.60240319690639,42.216952745976876,51.958452550976816,40.21627222384968,54.082527557144715,32.9741639576216,60.29155637325644,54.72597482413043,52.56029734313876,59.82690983945514,66.65474444462576,60.1437006501813,0
CST_000038,31.591257686683548,37.204230332642986,43.75181422304321,50.26091050210834,55.17659020469123,42.742561868465344,51.86766764477078,42.44617067646678,43.884821970080516,35.93338903151778,40.76766753889096,36.48315394383666,40.241267470226674,60.536417966078396,40.50601111168057,76.32382064837391,54.93317900880889,51.84836123694874,41.41642219818787,57.003098794089915,0
CST_000039,44.24362173762226,51.220098146453616,75.60084538268795,49.0394010027535,61.49273326285676,42.96823574874112,49.65011509503038,67.7080063563551,43.730329422122324,68.12448557996929,57.07751935455475,44.37533224105732,56.32407739055521,59.7255444962673,56.21809962217196,34.297752801095434,42.728628241751316,47.52481364448495,49.25566570899954,56.206720975506784,0
CST_000040,40.777010009332535,25.64655641289899,42.801978510059634,45.10585745283823,44.5979044793104,49.807807255546216,47.33922154548904,43.59180079228437,38.29834288541353,22.390390664840083,43.296182191325855,41.076876871631114,41.715788371953735,26.232514241796906,28.189434595917376,49.53152853332904,38.60444846143345,45.81500697372624,39.28318376130461,39.297561394957455,1
CST_000041,53.382838059759976,38.83955271782626,44.96120776940983,39.377247112949576,39.65503772567684,40.908278765313604,46.22133771633713,39.212513783365225,56.55756125573521,35.05392697780496,42.13128355838641,39.60268941725825,58.46977884353733,45.965547765115744,54.31844539468635,29.144396269630278,46.67050265869259,52.89630795623437,44.82283989275424,54.654803750653514,1
CST_000042,32.82711549899628,52.0934744018558,60.9889812361925,34.37161439560341,33.54497478599228,52.533844771177,53.795721457307124,32.771399728467316,33.798131829041424,35.18215391139493,24.555494889657226,28.81348053515802,27.95859233247932,30.322024348958713,37.65315112613219,40.342147325365204,53.505004928140764,28.016459592612094,47.843223984765835,35.86011155774491,1
CST_000043,49.50536290347567,56.74819492166604,38.772779784377015,53.82409746184051,51.66452208213056,54.92451264008149,52.89168643907818,74.55300139910895,43.62260015748684,44.690030449981826,43.76859473575236,44.44522880839745,43.62612872693482,61.89016531107552,64.20504247989855,44.29253706250524,41.67644426895771,54.71415556386404,44.477769557190285,56.32931817755511,0
CST_000044,52.029230208513,34.84255885002768,65.47505201330061,67.95877673095522,43.87211309515614,46.122984400640156,52.85865390724905,53.34456789987025,56.5854427267283,70.1020453876635,48.2305277250595,42.01702755461546,36.20680771985473,42.69069960058081,49.66873027126203,67.94557863517788,44.823887009638284,52.237879516388986,49.83577103927248,61.88393273448084,0
CST_000045,69.26932425873622,38.69131227079679,39.10560557481778,54.44160877069072,50.81891489626312,62.46707325736034,49.839281853259635,40.40707909212941,49.90654830692309,55.087035805829075,52.204821811973645,49.07274031107298,54.666746895891535,55.692955904456724,57.82158991037527,50.48709887589643,42.328819196831454,45.46713686433323,56.06508966508357,35.83064329012764,1
CST_000046,45.686733088729014,38.06661187672639,42.28744822934817,54.78451862607299,43.910990680199035,42.46436548156149,28.40143859020081,49.46253566027221,48.45484181141075,63.632547233054595,38.92221765046999,44.19150327663939,44.49383683710755,57.77453279763475,41.047044676130476,44.790215257703395,48.078965097165394,43.86609123156358,37.535663854494715,43.94089992898308,1
CST_000047,54.73631749859772,33.7348470058894,45.32969674146876,36.99879185060827,55.950466289248425,28.768130952162252,38.410781527284115,47.772118750645205,59.65524029234341,43.34249738927012,38.44800473306802,62.8115706944059,29.51986099583756,22.011940433799182,48.40014450053332,38.97945775647389,33.787671828692865,51.08356447299353,46.43800713771199,38.359213692632714,1
CST_000048,26.196956013291057,47.724573282801444,45.50201177958661,38.00824136220617,57.466369960476655,28.299152336738473,23.74474829075261,32.080919301187556,38.54413983644502,41.43339449322692,36.5876394214367,42.520553965142966,26.48460575809556,53.4376460407326,38.178488216074314,50.172958315881274,42.42725346377704,43.567532191537836,44.69767280232204,43.47708560017315,1
CST_000049,56.42722759867544,63.29152530132431,51.9652116970147,57.09003757588512,49.102643057127736,64.40117215449473,43.2360769794073,68.00940432910815,49.59842049355657,35.69224897881952,51.28104414910789,43.18948342525119,58.406435489887244,43.47376020697609,45.538165667852205,31.104592690544692,45.47693680750923,25.761206733710434,34.16097176514277,57.604146561442974,0
CST_000050,48.85800158650832,45.254575617849646,31.33023856870787,40.5228864385802,40.963974609094315,29.416353108074574,56.0339830176715,49.77362290575671,38.79035826170336,41.26885838994531,43.08382807947552,20.582651315757094,38.52822617479403,34.180157520022014,30.983799901050844,38.18899707114045,58.97686526849523,47.4084286126701,35.28821010217203,46.72582781356159,1
CST_000051,63.99355436586002,59.246336829127685,50.59630369920174,43.53063222294426,56.982233136135896,53.934853854217494,58.95193220027733,56.351718016819696,60.49552715319335,44.64764788439432,63.173940656343255,51.975996046923996,70.75260872625265,43.10812181910432,67.3596380316525,51.979107834626475,43.48581996385552,45.16114165945678,46.7965269180568,54.241659464019165,0
CST_000052,55.228354880355,44.26299996061421,49.756454077390174,71.42270358611864,67.27543170100711,54.36323669674032,50.380034781682,51.200313267182615,56.13517972730416,39.77207434801595,47.42623462576655,33.314159261224106,53.992231226052795,56.47195939702741,45.16813537700626,65.73986763290033,37.74234336997659,35.3562511979018,52.24451818559972,60.470983026121544,0
CST_000053,66.83927691457869,45.4111573713106,60.78680833431296,49.61491530499293,48.273727000591805,58.83659937486672,56.5232287841342,34.236078430157505,64.76540349725896,63.800913541474515,43.74437298490471,53.95803533437409,54.94030186282739,52.60673765823907,44.4969484615458,43.283766320619485,49.744459290085544,61.72729019259364,55.43600154594432,46.29385667913894,0
CST_000054,44.716987106483444,8.514573793699245,48.48765700372103,19.60286221221901,33.37559058596868,25.803301053738565,24.053185242790946,48.608267873785195,32.32298798688109,40.46503881730716,36.53079421120816,41.770408272231215,37.768218910602556,24.170077758114303,46.9626681944714,32.06243416838687,21.434181013402494,32.718848390340874,52.00759790634311,45.50221742113493,1
CST_000055,46.51347865592141,46.50742295681571,46.783649487826175,70.76747983560841,53.819354522315535,54.300416471910694,60.30283454031842,52.387891590265134,47.40957854179297,48.03650150915022,49.283987405859364,49.627777634901584,57.2762954363698,50.519458858072994,57.32640077215579,49.19283419891418,50.786351903160906,30.017993154678923,59.16327674702482,53.46488475897993,0
CST_000056,59.98010109859652,21.037446218063106,70.88374704780728,48.604103718448265,61.081828167375164,39.60094072874469,56.1277390506257,39.46584436826344,43.76231039304195,69.14031353866787,48.09317599236653,52.17432873179723,58.70067730688754,54.95681887972604,51.504189051435766,53.64961002466225,74.03415585238275,49.42381202966415,52.010990467149675,60.50654396007612,0
CST_000057,61.05525932957984,61.8703030556038,56.38730222029184,38.569950872695166,66.33431532301096,38.53654606981312,53.02635465239033,42.45724149980642,49.35861653407007,53.2876241030348,53.21357215450273,54.21920754235285,66.13711269058646,54.5353430151398,47.558433647093516,59.64087168288357,61.894704889246405,37.72392184863008,55.97400069849858,57.01172742310898,0
CST_000058,47.02436496640008,63.75706813311619,48.499444129674735,51.255764534715425,48.2692817571613,50.155790475814676,39.037249131047986,35.59949117405706,65.94505063224972,41.53038651681672,40.08607650543693,28.466098863962852,43.610382523104974,36.76910206592502,66.4201516013637,60.09817089342634,43.118496548222765,72.52435805344308,59.81765486991594,46.75168616491378,0
CST_000059,25.00594285126427,72.90942572590743,36.10427533236404,33.546012530431085,60.225704320096405,74.39752406339272,63.84272818510518,55.639091200523595,55.94754341665286,58.53415558780308,57.589285897867654,52.811914239693756,51.04201103951876,49.374068721004775,42.46035411133324,47.19324923133226,33.07043185804615,49.0166037320525,40.11408892849083,38.964106827842286,0
CST_000060,51.798941511534785,63.92002286344599,59.183166060023126,34.29499396376823,40.10371863429663,59.40771187988216,40.175126064616904,47.753668500029754,55.50052099024552,40.31655545136365,51.0537550614596,36.65974505081795,43.98632356048786,53.19781934142537,34.070062664683306,54.40474737960399,49.803622010733186,55.524899544171475,52.23914134064661,63.64140429973844,0
CST_000061,51.25224502647907,45.70594458874747,51.222975030322836,55.43298029036388,50.48860070325704,50.405916912038826,42.980083121932445,43.37099082449052,35.97394728200307,67.4957674318694,37.56136764608715,43.07094802204092,42.81592734430802,58.949243769444415,47.05050321707972,62.477420726737336,43.26509375756132,52.78994162223802,41.64652946740243,71.45149127773388,0
CST_000062,29.124015809704872,44.09820710227027,47.337768809320984,45.137990974514985,39.147123411222914,39.70179300266574,41.438114719791095,39.529979983715116,50.638791167949094,63.10523001591352,35.425082149921664,27.301970204209226,40.117179516487454,66.79709337654319,32.963254320302696,57.39116805444067,57.77700814076441,35.46411758292005,46.689830791852756,57.283966231285376,1
CST_000063,46.20872259012513,47.964196398976384,44.18319086051356,39.852432693071336,43.50722454933993,37.760597332377436,50.34083468259226,42.30026768941358,52.33785911790748,34.44104353796373,53.30880232214457,58.33528961608925,30.062643574285445,53.74056569847572,62.27668992473292,37.90358981308795,66.72572386837703,54.190190093660455,42.949881442415915,49.44230922342294,0
CST_000064,55.58326912521722,50.760053914124114,55.387559924463694,40.79326406920634,51.69360824036078,35.8628550309502,48.887739386513,40.960923585352106,42.64470057410233,62.36093175210438,60.91310120594269,56.09138120907177,39.07687235327421,46.83591550305198,62.130976999791834,51.417169136399046,73.19329539981695,53.93317839394372,51.92049116490031,46.908835357974986,0
CST_000065,39.33540904782282,36.47530163619456,45.0810867668859,47.56702316794584,30.140105394920504,24.68767046442222,19.637946268967035,43.079913269125434,26.966333938261265,16.47109407047517,41.885786045309644,62.9299951743279,37.939290884601064,46.38490774451642,38.81829358547565,37.01110346808857,47.190764829877686,35.097254558113484,40.673923140719026,41.216978061960134,1
CST_000066,37.31909546356951,53.92042349536523,42.25040243304591,36.442548405071555,49.365098435704034,35.015320182089624,44.281811573691286,43.90881003355796,54.85895565831578,48.746982328799525,43.74973041254856,52.17766299200287,57.90207549017313,49.578103063518626,44.103526198433805,30.8816376764984,33.348863369246274,40.94775295645332,37.90487797840717,42.13028697014554,1
CST_000067,50.56649924897107,55.29692754356731,49.29501221940909,54.86501643826202,50.6447441481012,30.245334336461287,40.606646061812455,48.55912444278385,37.90305257158892,55.99928729996205,65.30750832343698,62.18761851697317,47.86557129069792,64.90726136849952,51.486674572021116,46.629140288819606,43.8659733645906,46.975303135118715,46.118231814587716,51.70416222375488,0
CST_000068,44.60573981049865,43.03046020153415,47.369381697463496,54.906462747863415,52.495541354413234,28.151020315500965,17.46078865098045,52.34319911239274,29.33121301584579,40.75234598107316,31.298869739406406,24.9801956241998,48.41462728204788,50.59155160302647,37.2348959927328,17.089577078550903,37.53755551747517,46.91804005402547,28.210884312258713,44.83359919779156,1
CST_000069,49.846901508270044,55.792914996010886,51.19580368414153,40.26931059118444,61.965715016644914,48.4147042697303,49.72695460490068,40.667320409268044,45.567177488084894,41.15197285973099,48.27053940076577,67.11708480142343,36.28098857068643,33.86438602123259,64.71170327493608,47.90676322848134,43.309272613400836,60.39904687396076,43.94384460263136,68.26009713546937,0
CST_000070,46.77925871339269,35.120885918542974,61.57308213265503,33.94285076996662,47.42095372009307,42.99292580406492,53.01741289398798,55.61511196726853,40.320041490657665,32.46582129653817,44.59972142939117,33.22284630247894,60.13387247526623,41.36535331082737,36.34678448687891,41.84680305864909,26.528737104703033,30.283859614893487,52.00413907944426,33.43105721028604,1
CST_000071,28.5308901731806,44.36652752527286,50.85704154662997,46.18953310665067,48.960476858058165,31.432049114305393,24.78189333258156,54.01333651955487,35.77320161157864,36.49166983544953,52.281941418490575,44.5623000940066,43.55887772081608,60.65002344901083,32.564817696198574,48.278401280812375,39.570131248970846,41.68592278863257,54.28468426412532,44.07835756289624,1
CST_000072,41.38296079049633,46.72507337309802,32.350472704571146,27.607903326609936,25.551908059789668,16.33643410623998,56.562071299403215,24.96791634278317,33.78746376414228,33.23186700111079,39.07406697809101,44.15737212539297,44.60473488359745,30.16922561431062,34.32878286213589,38.825799504882994,33.51308873816453,52.07345576019992,40.90974951638251,43.348777860498174,1
CST_000073,44.628812686674124,49.73473857485325,39.81021558703707,25.031680520441533,41.996879517526416,31.486431062081707,32.713833182502434,43.863640187550935,50.38283071433636,38.21271576736061,41.088330125989636,55.02214944635239,40.407531794885685,64.01683114180395,43.65509645631544,20.392372408441823,45.53341621104533,41.81158384882778,50.897527540827454,44.73181351269958,1
CST_000074,48.615440160162265,37.757017637106344,47.90976742713975,41.494795457907,44.19476550195277,55.8857840442061,66.69904504351406,53.94671529822981,38.04116937964815,54.446026682201406,61.966314866456514,43.90217095680618,48.65982833327082,50.14688194729197,42.151016869177596,56.48280433843859,48.79051851392219,54.195324439070276,41.125078221978995,45.62541699676589,0
CST_000075,57.22381357827771,46.27166847908233,67.26963851233405,46.003638143853976,52.24684725751886,59.325908318730896,35.816342670669684,32.39191188019224,34.74343685429905,62.62584103427182,44.481418541075534,75.58199285668252,44.357524013426115,51.84551303197037,65.42109952567876,70.06092888159122,70.61503576636397,62.083662305931426,60.240625258114626,55.92526949201183,0
CST_000076,57.78361076166638,44.488142836714665,41.81801116577693,49.96625542589048,48.298153774750716,45.46771950672725,56.963874474567156,59.553052085705104,50.884068862918475,64.77530081055262,38.58310885866495,48.06340540720282,42.831776793971954,31.3346338292694,49.17319314157301,48.78252491616716,65.13449743242131,56.30811684554777,39.758131756707954,68.54092566334188,0
CST_000077,55.21033695525353,48.82097703468616,40.73515901150168,33.405607632765204,39.27793223928947,53.88748619704186,61.84586305934609,58.43243528272188,38.11150578213726,31.80382566710989,44.40886246911204,25.31560634437149,46.23167714184781,41.52397413701331,38.33963498131758,27.052969327332043,48.136001065697165,37.672991603380886,31.300831642897123,14.277377867183507,1
CST_000078,49.724850949493636,67.72251596669744,66.6125921454787,45.429037434137285,43.97787939638219,54.68774256075024,40.016145608117085,53.01791899819466,57.660802783846904,62.26933223884308,48.99845923520047,47.96326249823034,41.22017413243439,41.7311964596014,47.73521108098473,53.67365506816178,59.13584626233249,41.96821049319655,64.92688568959522,47.28876398957431,0
CST_000079,49.78632705651564,42.527883208521764,25.757597397270583,58.8404539636105,57.36843897092433,47.18672442881787,50.66990717224872,55.15939217704099,34.374541431134574,44.70947322653705,57.94264679621827,37.45710576830751,52.935579321666296,36.43418195376595,54.66429982433527,49.643585177025166,33.848681840944906,61.64739354457171,42.65408423201951,41.89747562985619,0
CST_000080,52.00569197230943,61.48637349428715,39.841781810216034,50.61679849847972,54.28816500330573,56.93105607263144,51.76441555277225,46.329721609166775,41.724097793512804,50.86143883046375,39.27860988014393,20.78649516505393,54.365598041576675,59.039348410861955,26.370675644581617,39.90269295290062,56.191542610051975,70.574954697117,50.20793707675408,42.71997058770866,0
CST_000081,48.1710355889516,63.74876419148185,43.54035820875465,42.00807993349746,45.17256477817968,40.466713917412875,51.22670315994795,66.2467845846956,53.23079273116029,47.47646497873713,47.08188731084456,34.36809191303343,58.83109777147159,49.22162802987198,48.19520086409374,81.93107567844861,52.98752908365686,42.48208949904816,45.736424037944566,61.48445709196755,0
